,Age,Attrition,BusinessTravel,EducationField,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager
1318,29,No,Travel_Frequently,Medical,4,3,Laboratory Technician,4,Married,1,No,11,3,11,8,10
1319,32,No,Travel_Frequently,Marketing,4,3,Sales Executive,4,Single,8,No,4,2,0,0,0
1320,42,No,Non-Travel,Technical Degree,3,3,Research Scientist,3,Married,3,No,10,1,6,3,3
1321,47,No,Travel_Rarely,Life Sciences,2,3,Laboratory Technician,3,Single,4,No,7,2,2,2,0
1322,46,No,Travel_Rarely,Life Sciences,4,3,Manufacturing Director,4,Divorced,3,No,12,4,9,8,7
1323,28,No,Non-Travel,Life Sciences,3,3,Human Resources,4,Divorced,1,No,3,2,3,2,2
1324,29,No,Travel_Rarely,Life Sciences,4,1,Healthcare Representative,3,Divorced,8,No,11,3,7,0,6
1325,42,No,Travel_Rarely,Life Sciences,4,3,Laboratory Technician,3,Single,4,No,8,3,0,0,0
1326,32,Yes,Travel_Rarely,Marketing,3,2,Sales Executive,2,Single,7,Yes,7,3,2,2,2
1327,46,No,Travel_Rarely,Technical Degree,1,4,Sales Executive,1,Divorced,2,No,25,5,19,17,8
1328,27,No,Travel_Rarely,Medical,2,2,Sales Representative,3,Married,1,No,9,5,9,8,8
1329,29,No,Travel_Rarely,Medical,4,2,Human Resources,2,Married,1,No,1,3,1,0,0
1330,43,No,Travel_Rarely,Medical,1,2,Manager,3,Married,7,No,21,2,16,12,14
1331,48,No,Travel_Rarely,Life Sciences,4,2,Research Director,2,Married,4,No,29,3,22,10,9
1332,29,Yes,Travel_Frequently,Life Sciences,4,2,Research Scientist,4,Single,1,Yes,1,3,1,0,0
1333,46,Yes,Travel_Rarely,Life Sciences,3,3,Sales Executive,2,Married,5,No,14,2,8,7,7
1334,27,No,Travel_Frequently,Life Sciences,4,2,Research Scientist,1,Married,0,No,8,2,7,6,3
1335,39,No,Travel_Rarely,Other,4,3,Research Scientist,4,Divorced,8,No,7,2,2,2,2
1336,55,No,Travel_Rarely,Technical Degree,2,2,Research Scientist,4,Married,8,No,19,2,5,2,4
1337,28,No,Travel_Rarely,Medical,2,3,Sales Representative,2,Married,1,No,1,3,1,0,0
1338,30,Yes,Travel_Rarely,Medical,2,3,Sales Representative,4,Single,1,No,1,3,1,0,0
1339,22,Yes,Travel_Rarely,Life Sciences,4,3,Research Scientist,2,Single,1,Yes,1,2,1,0,0
1340,36,No,Travel_Rarely,Technical Degree,2,2,Sales Executive,3,Married,1,Yes,10,4,10,9,7
1341,31,No,Travel_Rarely,Life Sciences,2,3,Laboratory Technician,3,Divorced,1,No,10,2,10,8,2
1342,34,No,Travel_Rarely,Life Sciences,3,3,Sales Executive,4,Married,2,Yes,9,3,5,3,0
1343,29,No,Travel_Rarely,Life Sciences,4,3,Laboratory Technician,1,Single,3,No,11,2,3,2,2
1344,37,No,Travel_Rarely,Medical,4,3,Research Scientist,1,Married,5,Yes,16,2,5,3,4
1345,35,No,Travel_Rarely,Other,4,2,Manufacturing Director,2,Married,0,Yes,4,2,3,2,2
1346,45,No,Travel_Rarely,Life Sciences,2,2,Manufacturing Director,4,Married,0,No,10,2,9,8,8
1347,36,No,Travel_Frequently,Human Resources,2,2,Human Resources,4,Single,1,No,10,2,10,1,8
1348,40,No,Travel_Rarely,Life Sciences,1,3,Manager,1,Divorced,2,No,22,3,19,7,16
1349,26,No,Travel_Rarely,Life Sciences,2,2,Research Scientist,3,Married,1,Yes,1,3,1,0,0
1350,27,No,Travel_Rarely,Medical,1,4,Sales Executive,3,Single,0,No,9,5,8,7,7
1351,48,No,Travel_Frequently,Medical,4,3,Manager,4,Divorced,3,No,24,3,22,17,7
1352,44,No,Travel_Rarely,Life Sciences,2,4,Healthcare Representative,1,Married,2,No,10,5,2,0,2
1353,34,Yes,Non-Travel,Technical Degree,4,1,Research Scientist,1,Married,1,Yes,5,2,5,2,0
1354,56,Yes,Travel_Rarely,Life Sciences,1,3,Laboratory Technician,4,Single,1,No,5,3,4,2,0
1355,36,No,Travel_Rarely,Marketing,3,2,Sales Executive,2,Married,2,No,12,1,4,2,3
1356,41,No,Travel_Rarely,Marketing,3,3,Sales Executive,2,Married,5,No,14,3,5,4,4
1357,42,No,Travel_Rarely,Medical,3,3,Research Director,1,Married,9,No,18,3,13,7,7
1358,31,No,Travel_Rarely,Medical,3,3,Sales Executive,4,Divorced,2,Yes,8,2,5,2,4
1359,34,No,Travel_Rarely,Medical,4,2,Sales Executive,4,Married,3,Yes,9,3,4,2,1
1360,31,No,Travel_Rarely,Medical,1,4,Laboratory Technician,3,Divorced,8,No,4,0,2,2,2
1361,26,No,Travel_Frequently,Other,3,4,Laboratory Technician,4,Married,0,No,8,3,7,7,7
1362,45,No,Travel_Frequently,Medical,2,3,Healthcare Representative,3,Single,4,No,12,3,4,2,3
1363,33,No,Travel_Rarely,Marketing,2,3,Sales Executive,3,Single,1,No,10,2,10,4,9
1364,28,No,Travel_Frequently,Life Sciences,3,2,Sales Executive,4,Married,1,Yes,7,2,7,7,7
1365,29,Yes,Travel_Frequently,Technical Degree,3,4,Sales Representative,1,Single,1,No,1,3,1,0,0
1366,39,No,Non-Travel,Life Sciences,1,1,Sales Executive,3,Married,6,No,10,1,3,2,2
1367,27,No,Travel_Rarely,Technical Degree,2,3,Research Scientist,2,Married,1,No,6,3,5,3,2
1368,34,No,Travel_Frequently,Other,3,2,Research Scientist,4,Married,1,Yes,16,3,15,10,11
1369,28,Yes,Travel_Rarely,Marketing,4,3,Sales Executive,3,Single,3,Yes,6,0,2,0,2
1370,47,No,Non-Travel,Technical Degree,3,3,Research Scientist,2,Married,8,No,16,4,8,7,7
1371,56,No,Travel_Rarely,Marketing,4,2,Sales Executive,1,Married,4,No,6,3,0,0,0
1372,39,No,Travel_Rarely,Medical,1,3,Manufacturing Director,1,Married,1,No,10,3,10,0,9
1373,38,No,Travel_Frequently,Medical,4,2,Research Scientist,2,Divorced,1,Yes,20,3,20,11,7
1374,58,No,Travel_Rarely,Life Sciences,4,3,Manager,4,Married,4,Yes,29,2,1,0,0
1375,32,Yes,Travel_Frequently,Life Sciences,1,4,Research Scientist,3,Single,3,Yes,8,2,4,1,3
1376,38,No,Travel_Rarely,Life Sciences,2,3,Research Scientist,4,Divorced,2,No,10,0,5,2,3
1377,49,No,Travel_Frequently,Life Sciences,2,3,Research Director,4,Married,3,No,28,3,5,4,3
1378,42,No,Travel_Rarely,Marketing,2,3,Sales Executive,4,Divorced,3,Yes,14,4,0,0,0
1379,27,Yes,Travel_Frequently,Human Resources,1,2,Human Resources,2,Married,1,No,1,2,1,0,0
1380,35,No,Travel_Rarely,Medical,2,3,Sales Executive,1,Married,0,No,6,2,5,3,4
1381,28,No,Non-Travel,Medical,3,3,Research Scientist,3,Single,1,No,5,3,5,3,4
1382,31,No,Non-Travel,Medical,3,3,Research Scientist,1,Divorced,1,Yes,4,3,4,2,3
1383,36,No,Non-Travel,Life Sciences,1,4,Laboratory Technician,2,Married,1,No,5,3,5,4,2
1384,34,No,Travel_Rarely,Marketing,1,3,Sales Executive,4,Single,1,No,14,3,14,8,1
1385,34,No,Travel_Rarely,Medical,4,3,Sales Executive,3,Divorced,1,No,9,2,8,7,1
1386,26,No,Travel_Rarely,Medical,3,3,Laboratory Technician,1,Single,0,No,8,6,7,7,6
1387,29,No,Travel_Rarely,Life Sciences,1,3,Healthcare Representative,1,Married,0,No,6,5,5,3,2
1388,32,No,Non-Travel,Medical,3,3,Healthcare Representative,4,Divorced,5,No,9,6,5,1,2
1389,31,No,Travel_Frequently,Life Sciences,4,1,Research Scientist,1,Married,1,No,10,6,10,8,7
1390,28,Yes,Travel_Rarely,Technical Degree,3,2,Laboratory Technician,4,Divorced,5,No,6,2,4,1,3
1391,38,No,Travel_Rarely,Life Sciences,1,2,Sales Representative,1,Single,4,No,20,3,1,0,0
1392,35,No,Travel_Rarely,Life Sciences,3,3,Sales Executive,4,Married,1,Yes,10,2,10,8,9
1393,27,No,Travel_Rarely,Marketing,4,3,Sales Executive,4,Single,1,No,7,5,7,7,7
1394,32,No,Travel_Rarely,Life Sciences,4,2,Manufacturing Director,4,Single,8,No,8,1,1,0,0
1395,31,Yes,Travel_Frequently,Marketing,1,3,Sales Executive,4,Married,1,Yes,10,4,10,7,8
1396,53,Yes,Travel_Rarely,Life Sciences,1,3,Sales Executive,1,Single,6,Yes,15,2,2,2,2
1397,54,No,Travel_Rarely,Life Sciences,1,3,Research Scientist,3,Married,3,No,9,6,4,3,3
1398,33,No,Travel_Frequently,Life Sciences,4,3,Healthcare Representative,3,Divorced,1,No,9,2,9,7,8
1399,43,No,Travel_Rarely,Life Sciences,1,3,Healthcare Representative,3,Married,1,No,10,1,10,9,9
1400,38,No,Travel_Frequently,Other,4,3,Human Resources,2,Married,0,Yes,7,2,6,2,2
1401,55,No,Travel_Rarely,Human Resources,3,4,Manager,2,Married,4,Yes,35,0,10,9,4
1402,31,No,Travel_Rarely,Medical,4,1,Laboratory Technician,4,Divorced,1,Yes,1,4,1,0,0
1403,39,No,Travel_Rarely,Marketing,2,3,Sales Executive,1,Single,0,No,21,3,20,8,10
1404,42,No,Non-Travel,Life Sciences,4,2,Research Scientist,3,Single,1,No,20,2,20,9,7
1405,31,No,Non-Travel,Medical,3,3,Research Director,3,Married,4,No,13,2,11,7,8
1406,54,No,Travel_Rarely,Medical,3,3,Manufacturing Director,1,Single,6,Yes,9,3,5,2,4
1407,24,No,Travel_Rarely,Life Sciences,2,2,Healthcare Representative,3,Single,1,No,4,2,4,3,2
1408,23,No,Travel_Rarely,Other,4,3,Laboratory Technician,4,Single,1,No,5,6,5,2,4
1409,40,No,Travel_Frequently,Technical Degree,4,3,Laboratory Technician,3,Married,1,No,10,2,10,9,4
1410,40,No,Travel_Rarely,Marketing,2,3,Sales Executive,2,Married,3,No,15,4,11,8,10
1411,25,No,Travel_Rarely,Human Resources,3,3,Human Resources,2,Married,4,No,6,3,2,0,2
1412,30,No,Travel_Rarely,Medical,4,3,Laboratory Technician,2,Married,1,No,12,6,12,8,7
1413,25,No,Travel_Rarely,Other,4,3,Laboratory Technician,3,Divorced,6,Yes,7,2,2,2,2
1414,47,No,Travel_Rarely,Medical,1,3,Healthcare Representative,3,Single,2,No,25,3,17,14,11
1415,33,No,Non-Travel,Medical,2,2,Laboratory Technician,3,Divorced,1,No,1,2,1,1,0
1416,38,No,Travel_Rarely,Life Sciences,4,3,Sales Executive,2,Married,0,No,16,3,15,13,8
1417,31,No,Travel_Rarely,Life Sciences,1,3,Sales Representative,3,Married,0,No,3,1,2,2,2
1418,38,No,Travel_Frequently,Life Sciences,1,2,Manufacturing Director,3,Married,2,No,10,1,8,3,7
1419,42,No,Travel_Rarely,Life Sciences,4,3,Research Scientist,1,Divorced,6,Yes,9,3,4,3,2
1420,41,No,Travel_Rarely,Life Sciences,4,3,Research Scientist,4,Married,3,No,12,3,5,3,0
1421,47,No,Non-Travel,Medical,3,3,Research Director,2,Married,0,No,14,3,13,8,12
1422,35,No,Travel_Rarely,Medical,4,3,Laboratory Technician,3,Married,7,Yes,5,3,2,2,2
1423,22,No,Travel_Rarely,Life Sciences,4,3,Research Scientist,3,Single,0,No,4,2,3,2,2
1424,35,No,Travel_Rarely,Medical,2,3,Research Scientist,3,Single,1,No,10,5,10,7,8
1425,33,No,Travel_Rarely,Medical,2,3,Healthcare Representative,4,Married,0,Yes,10,6,9,7,1
1426,32,No,Travel_Rarely,Life Sciences,3,2,Laboratory Technician,2,Single,1,No,6,3,6,2,1
1427,40,No,Travel_Rarely,Life Sciences,1,3,Laboratory Technician,4,Married,8,No,8,3,1,0,0
1428,32,No,Travel_Rarely,Medical,2,2,Sales Representative,2,Married,0,No,3,2,2,2,2
1429,39,No,Travel_Rarely,Life Sciences,1,3,Research Scientist,4,Single,7,No,18,2,7,7,7
1430,38,No,Travel_Rarely,Medical,2,1,Research Director,3,Married,3,No,20,3,18,16,11
1431,32,No,Travel_Rarely,Marketing,3,3,Sales Executive,4,Married,1,No,14,3,14,10,7
1432,37,No,Travel_Rarely,Life Sciences,3,4,Research Director,4,Married,1,Yes,16,2,16,11,8
1433,25,No,Travel_Rarely,Other,1,3,Sales Executive,3,Divorced,0,Yes,6,3,5,3,4
1434,52,No,Non-Travel,Life Sciences,1,3,Sales Representative,4,Divorced,2,No,16,3,9,8,0
1435,44,No,Travel_Rarely,Medical,2,3,Research Scientist,4,Single,6,Yes,6,2,4,3,2
1436,21,No,Travel_Rarely,Medical,3,3,Sales Representative,1,Single,1,Yes,2,6,2,2,2
1437,39,No,Non-Travel,Life Sciences,4,3,Manager,4,Single,2,No,21,3,6,0,3
1438,23,Yes,Travel_Frequently,Marketing,4,3,Sales Representative,1,Married,1,No,1,3,1,0,0
1439,36,No,Travel_Rarely,Medical,1,2,Sales Executive,4,Married,0,No,10,2,9,7,4
1440,36,No,Travel_Frequently,Life Sciences,4,3,Manufacturing Director,2,Divorced,7,No,18,3,4,2,2
1441,56,No,Non-Travel,Life Sciences,3,3,Healthcare Representative,3,Divorced,1,No,13,2,13,12,9
1442,29,Yes,Travel_Rarely,Medical,1,3,Research Scientist,4,Married,9,Yes,4,3,2,2,2
1443,42,No,Travel_Rarely,Life Sciences,1,3,Manager,3,Married,5,No,24,2,22,6,14
1444,56,Yes,Travel_Rarely,Technical Degree,4,3,Laboratory Technician,3,Married,8,No,14,4,10,9,8
1445,41,No,Travel_Rarely,Life Sciences,1,2,Manufacturing Director,2,Married,0,No,21,3,20,7,10
1446,34,No,Travel_Rarely,Marketing,4,2,Sales Executive,3,Married,1,No,8,2,8,7,7
1447,36,No,Non-Travel,Marketing,4,1,Sales Executive,4,Divorced,1,No,15,4,15,12,11
1448,41,No,Travel_Rarely,Life Sciences,3,2,Sales Executive,2,Divorced,2,No,14,5,5,4,4
1449,32,No,Travel_Rarely,Technical Degree,4,3,Research Scientist,1,Single,1,No,4,4,4,2,2
1450,35,No,Travel_Rarely,Life Sciences,3,3,Human Resources,4,Single,1,Yes,9,2,9,0,7
1451,38,No,Travel_Rarely,Life Sciences,1,3,Sales Executive,4,Married,1,No,10,1,10,7,9
1452,50,Yes,Travel_Frequently,Life Sciences,2,3,Sales Executive,3,Divorced,7,No,12,3,6,3,1
1453,36,No,Travel_Rarely,Marketing,2,2,Sales Executive,4,Married,4,No,8,2,6,3,0
1454,45,No,Travel_Rarely,Life Sciences,4,3,Sales Executive,3,Single,8,No,8,3,5,3,1
1455,40,No,Travel_Rarely,Life Sciences,3,2,Research Scientist,3,Single,2,No,8,2,2,2,2
1456,35,No,Travel_Frequently,Life Sciences,3,3,Healthcare Representative,3,Married,1,Yes,10,2,10,2,2
1457,40,No,Travel_Rarely,Medical,3,3,Research Scientist,3,Married,2,No,20,2,5,3,2
1458,35,No,Travel_Rarely,Life Sciences,3,1,Research Scientist,4,Married,1,No,4,5,4,3,1
1459,29,No,Travel_Rarely,Other,4,2,Laboratory Technician,2,Married,4,Yes,10,2,4,3,3
1460,29,No,Travel_Rarely,Medical,4,2,Research Scientist,1,Single,1,No,5,3,5,4,4
1461,50,Yes,Travel_Rarely,Marketing,4,2,Sales Executive,1,Divorced,4,Yes,20,3,3,2,0
1462,39,No,Travel_Rarely,Marketing,2,2,Sales Executive,4,Married,0,No,21,2,20,9,6
1463,31,No,Non-Travel,Medical,2,3,Manufacturing Director,1,Single,0,No,10,2,9,4,7
1464,26,No,Travel_Rarely,Other,4,2,Sales Representative,3,Single,0,No,5,2,4,2,0
1465,36,No,Travel_Frequently,Medical,3,4,Laboratory Technician,4,Married,4,No,17,3,5,2,3
1466,39,No,Travel_Rarely,Medical,4,2,Healthcare Representative,1,Married,4,No,9,5,7,7,7
1467,27,No,Travel_Rarely,Life Sciences,2,4,Manufacturing Director,2,Married,1,Yes,6,0,6,2,3
1468,49,No,Travel_Frequently,Medical,4,2,Sales Executive,2,Married,2,No,17,3,9,6,8
1469,34,No,Travel_Rarely,Medical,2,4,Laboratory Technician,3,Married,2,No,6,3,4,3,2
